method,phase,round,epoch,client_id,train_loss,val_loss,val_rmse,val_mae,is_best_round,best_round,personal_ft_best_epoch
fedavg,post_agg_val,3,3,19,,-2.775906244210437,3.0540820757548013,2.6917347510655723,True,3,
fedavg,post_agg_val,3,3,20,,-2.3652215320452123,5.4364854494730634,4.672045946121216,True,3,
fedavg,post_agg_val,4,4,,-2.7718546899087424,-2.7779684814038834,2.8250234653655646,2.5866680816986,False,3,
fedavg,post_agg_val,4,4,01,,-2.8358219836834615,2.6471298138300576,2.431083639462789,False,3,
fedavg,post_agg_val,4,4,02,,-2.845643622534616,2.5936185121536255,2.317758480707804,False,3,
fedavg,post_agg_val,4,4,03,,-2.869473793241713,2.299625118573507,2.0614226659139,False,3,
fedavg,post_agg_val,4,4,04,,-2.8877642675608146,2.1378959814707437,1.8026928106943767,False,3,
fedavg,post_agg_val,4,4,05,,-2.919891519027774,1.7846583525339763,1.6044915517171223,False,3,
fedavg,post_agg_val,4,4,06,,-2.760236446027714,3.25402824083964,3.126729647318522,False,3,
fedavg,post_agg_val,4,4,07,,-2.9391425193624294,1.418859561284383,1.3235146800676982,False,3,
fedavg,post_agg_val,4,4,08,,-2.5318265120188395,4.6553458372751875,4.493459463119507,False,3,
fedavg,post_agg_val,4,4,09,,-2.1920831327852994,6.222944736480713,6.0675398508707685,False,3,
fedavg,post_agg_val,4,4,10,,-2.954146798531614,1.4696352084477742,1.317661960919698,False,3,
fedavg,post_agg_val,4,4,11,,-2.5590336059002166,4.501807848612468,4.42296576499939,False,3,
fedavg,post_agg_val,4,4,12,,-2.883807370537206,2.174388845761617,1.9018751382827759,False,3,
fedavg,post_agg_val,4,4,13,,-2.9374764115960748,1.694793939590454,1.3663597106933594,False,3,
fedavg,post_agg_val,4,4,14,,-2.863039109559186,2.4547545115152993,2.0936386982599893,False,3,
fedavg,post_agg_val,4,4,15,,-2.9607557302021847,1.363361120223999,1.2390411297480266,False,3,
fedavg,post_agg_val,4,4,16,,-2.903543714749611,1.9673638343811035,1.7128140926361084,False,3,
fedavg,post_agg_val,4,4,17,,-2.9517788887023926,1.2666285634040833,1.176416238149007,False,3,
fedavg,post_agg_val,4,4,18,,-2.8430791870687018,2.582935412724813,2.351300517717997,False,3,
fedavg,post_agg_val,4,4,19,,-2.7212240084082677,3.5495874881744385,3.1697773138682046,False,3,
fedavg,post_agg_val,4,4,20,,-2.255326779542771,5.967128912607829,5.292332808176677,False,3,
fedavg,post_agg_val,5,5,,-2.8556451257980355,-2.752110209356391,3.0264828339672842,2.778894603845689,False,3,
fedavg,post_agg_val,5,5,01,,-2.8156931339939937,2.8654937744140625,2.616599996884664,False,3,
fedavg,post_agg_val,5,5,02,,-2.8208067296933725,2.8429501056671143,2.510088006655375,False,3,
fedavg,post_agg_val,5,5,03,,-2.8429498619503444,2.6118705670038858,2.3915093739827475,False,3,
fedavg,post_agg_val,5,5,04,,-2.8796453435881797,2.2585692405700684,1.8745895624160767,False,3,
fedavg,post_agg_val,5,5,05,,-2.9067325881335524,1.964532732963562,1.795243461926778,False,3,
fedavg,post_agg_val,5,5,06,,-2.7270678539108073,3.534820477167765,3.4234190781911216,False,3,
fedavg,post_agg_val,5,5,07,,-2.928182448732092,1.6437063415845234,1.5153445601463318,False,3,
fedavg,post_agg_val,5,5,08,,-2.4822750939263236,4.947127501169841,4.797880967458089,False,3,
fedavg,post_agg_val,5,5,09,,-2.116028693447942,6.535754998524983,6.37953249613444,False,3,
fedavg,post_agg_val,5,5,10,,-2.966234172408904,1.2901347875595093,1.1021643082300823,False,3,
fedavg,post_agg_val,5,5,11,,-2.496693642595981,4.872066020965576,4.805601278940837,False,3,
fedavg,post_agg_val,5,5,12,,-2.865022630022283,2.4168173472086587,2.1303433577219644,False,3,
fedavg,post_agg_val,5,5,13,,-2.939343209739204,1.6393816868464153,1.3803772926330566,False,3,
fedavg,post_agg_val,5,5,14,,-2.838510566053137,2.70642360051473,2.2549757957458496,False,3,
fedavg,post_agg_val,5,5,15,,-2.970811161547076,1.191811482111613,1.0634552041689556,False,3,
fedavg,post_agg_val,5,5,16,,-2.8860199128167103,2.2066388924916587,1.889836589495341,False,3,
fedavg,post_agg_val,5,5,17,,-2.942984480788742,1.4122549494107564,1.3196217219034831,False,3,
fedavg,post_agg_val,5,5,18,,-2.819271180639623,2.8394999504089355,2.605829119682312,False,3,
fedavg,post_agg_val,5,5,19,,-2.6839380095490313,3.833639701207479,3.485326608022054,False,3,
fedavg,post_agg_val,5,5,20,,-2.182428365260099,6.280547936757405,5.640414714813232,False,3,
fedavg,post_agg_val,6,6,,-2.8925727817818236,-2.736736180850347,3.184876446855601,2.92142776780922,False,3,
fedavg,post_agg_val,6,6,01,,-2.8062185607378995,3.049372434616089,2.774038632710775,False,3,
fedavg,post_agg_val,6,6,02,,-2.8069284563304997,3.0477988719940186,2.6633191108703613,False,3,
fedavg,post_agg_val,6,6,03,,-2.8275939337412517,2.869774500528971,2.657564957936605,False,3,
fedavg,post_agg_val,6,6,04,,-2.8827507175317333,2.3494120041529336,1.9561373392740886,False,3,
fedavg,post_agg_val,6,6,05,,-2.900883065107976,2.157405058542887,1.9334978659947712,False,3,
fedavg,post_agg_val,6,6,06,,-2.706694096720691,3.766875425974528,3.656534274419149,False,3,
fedavg,post_agg_val,6,6,07,,-2.924847406022092,1.8602380355199177,1.6992340485254924,False,3,
fedavg,post_agg_val,6,6,08,,-2.4419948927561443,5.21919059753418,5.073058128356934,False,3,
fedavg,post_agg_val,6,6,09,,-2.060441926251287,6.788645108540853,6.626023928324382,False,3,
fedavg,post_agg_val,6,6,10,,-2.9821649903628096,0.9345324238141378,0.7451442281405131,False,3,
fedavg,post_agg_val,6,6,11,,-2.4483484836334877,5.188749472300212,5.1246897379557295,False,3,
fedavg,post_agg_val,6,6,12,,-2.855462438181827,2.624595801035563,2.3228028615315757,False,3,
fedavg,post_agg_val,6,6,13,,-2.9477377539282448,1.5676153898239136,1.3914926052093506,False,3,
fedavg,post_agg_val,6,6,14,,-2.822717105392861,2.924055020014445,2.3563926219940186,False,3,
fedavg,post_agg_val,6,6,15,,-2.9852623307243897,0.8392852544784546,0.7208070158958435,False,3,
fedavg,post_agg_val,6,6,16,,-2.8772758871822033,2.4151946703592935,2.0192693869272866,False,3,
fedavg,post_agg_val,6,6,17,,-2.939894397477597,1.6455105940500896,1.5189975102742512,False,3,
fedavg,post_agg_val,6,6,18,,-2.8082526768886202,3.033221960067749,2.784964164098104,False,3,
fedavg,post_agg_val,6,6,19,,-2.6605008619021526,4.06067434946696,3.727846384048462,False,3,
fedavg,post_agg_val,6,6,20,,-2.127248310409816,6.542070070902507,5.917280832926433,False,3,
fedavg,post_agg_val,7,7,,-2.9173183470326265,-2.726628008470997,3.248883093145229,2.9835803377358494,False,3,
fedavg,post_agg_val,7,7,01,,-2.8005680887004996,3.0788431962331138,2.8111935456593833,False,3,
fedavg,post_agg_val,7,7,02,,-2.7974465494396306,3.1099448204040527,2.716288169225057,False,3,
fedavg,post_agg_val,7,7,03,,-2.8168212021721732,2.944545348485311,2.743157466252645,False,3,
fedavg,post_agg_val,7,7,04,,-2.883121981340296,2.3300154209136963,1.9525137742360432,False,3,
fedavg,post_agg_val,7,7,05,,-2.891302244433798,2.249011238416036,2.021668791770935,False,3,
fedavg,post_agg_val,7,7,06,,-2.693929904357977,3.834711710611979,3.7118965784708657,False,3,
fedavg,post_agg_val,7,7,07,,-2.9154854551274725,1.9565695524215698,1.7830096085866292,False,3,
fedavg,post_agg_val,7,7,08,,-2.4341412629021537,5.24508810043335,5.103012243906657,False,3,
fedavg,post_agg_val,7,7,09,,-2.0295371314753656,6.891338348388672,6.723024686177571,False,3,
fedavg,post_agg_val,7,7,10,,-2.979554708279557,0.9856009682019552,0.8053607940673828,False,3,
fedavg,post_agg_val,7,7,11,,-2.4362602051268234,5.235313892364502,5.170606931050618,False,3,
fedavg,post_agg_val,7,7,12,,-2.845376228031359,2.700206995010376,2.405712604522705,False,3,
fedavg,post_agg_val,7,7,13,,-2.9431210530770793,1.6323343912760417,1.4414491256078084,False,3,
fedavg,post_agg_val,7,7,14,,-2.8090525601817444,3.0275088946024575,2.4563505252202353,False,3,
fedavg,post_agg_val,7,7,15,,-2.9849260274876546,0.8479197025299072,0.7326783339182535,False,3,
fedavg,post_agg_val,7,7,16,,-2.8686551886089777,2.4881003300348916,2.0911181370417276,False,3,
fedavg,post_agg_val,7,7,17,,-2.929870971734973,1.7614907026290894,1.6407687664031982,False,3,
fedavg,post_agg_val,7,7,18,,-2.794577505578639,3.12567130724589,2.856010834376017,False,3,
fedavg,post_agg_val,7,7,19,,-2.648839961111018,4.118002971013387,3.7838311195373535,False,3,
fedavg,post_agg_val,7,7,20,,-2.1111821822360555,6.594764073689778,5.958705425262451,False,3,
fedavg,post_agg_val,8,8,,-2.93243046595019,-2.6897151777634076,3.5069395969383907,3.237512598098893,False,3,
fedavg,post_agg_val,8,8,01,,-2.765475484389293,3.3694934844970703,3.10068416595459,False,3,
fedavg,post_agg_val,8,8,02,,-2.7661194540873297,3.367649714152018,2.953096787134806,False,3,
fedavg,post_agg_val,8,8,03,,-2.7797617880503336,3.2638189792633057,3.0652734438578286,False,3,
fedavg,post_agg_val,8,8,04,,-2.8625436029514346,2.564378023147583,2.182998458544413,False,3,
fedavg,post_agg_val,8,8,05,,-2.867225095317952,2.5230844815572104,2.2728960116704306,False,3,
fedavg,post_agg_val,8,8,06,,-2.6435056919568436,4.165744304656982,4.034559806187947,False,3,
fedavg,post_agg_val,8,8,07,,-2.8921696490429816,2.260231892267863,2.0749475161234536,False,3,
fedavg,post_agg_val,8,8,08,,-2.3611486191219755,5.594059785207112,5.45242436726888,False,3,
fedavg,post_agg_val,8,8,09,,-1.9485742029936417,7.1852060953776045,7.012561639149983,False,3,
fedavg,post_agg_val,8,8,10,,-2.979729908794614,0.9528144001960754,0.8413935502370199,False,3,
fedavg,post_agg_val,8,8,11,,-2.365138347098168,5.576499938964844,5.511526266733806,False,3,
fedavg,post_agg_val,8,8,12,,-2.8146907446677223,2.9890708128611245,2.7005407015482583,False,3,
fedavg,post_agg_val,8,8,13,,-2.9320750343906985,1.7982083559036255,1.6008828083674114,False,3,
fedavg,post_agg_val,8,8,14,,-2.776946128997128,3.2936118443806968,2.6816787719726562,False,3,
fedavg,post_agg_val,8,8,15,,-2.9889740324810723,0.7364750703175863,0.6318971316019694,False,3,
fedavg,post_agg_val,8,8,16,,-2.8426004587593727,2.7553860346476235,2.3228474458058677,False,3,
fedavg,post_agg_val,8,8,17,,-2.9056021902296276,2.1058449745178223,1.988393743832906,False,3,
fedavg,post_agg_val,8,8,18,,-2.7617447643359174,3.3937609990437827,3.1124598185221353,False,3,
fedavg,post_agg_val,8,8,19,,-2.5965838812093818,4.436932881673177,4.097654978434245,False,3,
fedavg,post_agg_val,8,8,20,,-2.0377151006090957,6.875155448913574,6.253673394521077,False,3,
fedavg,post_agg_val,9,9,,-2.94520895868476,-2.6932024517251283,3.4819849446170896,3.214542814065492,False,3,
fedavg,post_agg_val,9,9,01,,-2.771253986197685,3.327650229136149,3.060136318206787,False,3,
fedavg,post_agg_val,9,9,02,,-2.7722098286412344,3.3236738046010337,2.905163844426473,False,3,
fedavg,post_agg_val,9,9,03,,-2.7847906080881755,3.226665417353312,3.032759348551432,False,3,
fedavg,post_agg_val,9,9,04,,-2.870088398957453,2.493035872777303,2.1293729543685913,False,3,
fedavg,post_agg_val,9,9,05,,-2.8705253261901347,2.4922304153442383,2.2495495875676474,False,3,
fedavg,post_agg_val,9,9,06,,-2.6471839339722623,4.144298712412517,4.004581769307454,False,3,
fedavg,post_agg_val,9,9,07,,-2.892968716519944,2.252679228782654,2.0604997078577676,False,3,
fedavg,post_agg_val,9,9,08,,-2.3610646963119506,5.594769636789958,5.457512537638347,False,3,
fedavg,post_agg_val,9,9,09,,-1.9551036845082823,7.162798563639323,6.990972359975179,False,3,
fedavg,post_agg_val,9,9,10,,-2.9802627803093227,0.9361368616422018,0.8300787806510925,False,3,
fedavg,post_agg_val,9,9,11,,-2.3677957139116654,5.5650315284729,5.498229185740153,False,3,
fedavg,post_agg_val,9,9,12,,-2.818522244169001,2.957611560821533,2.6828474203745523,False,3,
fedavg,post_agg_val,9,9,13,,-2.933595221321862,1.7804908752441406,1.5881197849909465,False,3,
fedavg,post_agg_val,9,9,14,,-2.7791475047052434,3.2783265908559165,2.6692744890848794,False,3,
fedavg,post_agg_val,9,9,15,,-2.9902174341085868,0.6882484555244446,0.5925098955631256,False,3,
fedavg,post_agg_val,9,9,16,,-2.846402164232933,2.722775379816691,2.288117448488871,False,3,
fedavg,post_agg_val,9,9,17,,-2.90460307125884,2.118377606074015,2.007278879483541,False,3,
fedavg,post_agg_val,9,9,18,,-2.7618202134286713,3.393885294596354,3.112455129623413,False,3,
fedavg,post_agg_val,9,9,19,,-2.6008009446405733,4.41409158706665,4.073006312052409,False,3,
fedavg,post_agg_val,9,9,20,,-2.048332947545347,6.837326685587565,6.204496065775554,False,3,
fedavg,post_agg_val,10,10,,-2.948150459940224,-2.7061491922265897,3.404075768293994,3.136699657917708,False,3,
fedavg,post_agg_val,10,10,01,,-2.786479535485119,3.228591521581014,2.9608635902404785,False,3,
fedavg,post_agg_val,10,10,02,,-2.7852579866136824,3.239666144053141,2.8185009956359863,False,3,
fedavg,post_agg_val,10,10,03,,-2.7989106761084663,3.1332775751749673,2.9438416957855225,False,3,
fedavg,post_agg_val,10,10,04,,-2.884495272355921,2.366543690363566,2.013999621073405,False,3,
fedavg,post_agg_val,10,10,05,,-2.882048020303,2.394270976384481,2.161479910214742,False,3,
fedavg,post_agg_val,10,10,06,,-2.658993666392591,4.086952129999797,3.9378281434377036,False,3,
fedavg,post_agg_val,10,10,07,,-2.900846810036517,2.1879826386769614,1.987837553024292,False,3,
fedavg,post_agg_val,10,10,08,,-2.388531658384535,5.4827704429626465,5.344655990600586,False,3,
fedavg,post_agg_val,10,10,09,,-1.9706878817599753,7.116663297017415,6.946020762125651,False,3,
fedavg,post_agg_val,10,10,10,,-2.9837199120066273,0.8659875988960266,0.7528850237528483,False,3,
fedavg,post_agg_val,10,10,11,,-2.394149957819188,5.457355340321858,5.389491558074951,False,3,
fedavg,post_agg_val,10,10,12,,-2.8291673242000113,2.884570519129435,2.6231815814971924,False,3,
fedavg,post_agg_val,10,10,13,,-2.9379314001616055,1.7350852092107136,1.5580775340398152,False,3,
fedavg,post_agg_val,10,10,14,,-2.7901903422532883,3.205985943476359,2.5876583258310952,False,3,
fedavg,post_agg_val,10,10,15,,-2.9926625694359204,0.60154261191686,0.5011137425899506,False,3,
fedavg,post_agg_val,10,10,16,,-2.8577228400666836,2.634529193242391,2.189166267712911,False,3,
fedavg,post_agg_val,10,10,17,,-2.909986449900457,2.079581300417582,1.9800506432851155,False,3,
fedavg,post_agg_val,10,10,18,,-2.7660274713365864,3.378615140914917,3.10517946879069,False,3,
fedavg,post_agg_val,10,10,19,,-2.6162946203113657,4.338444550832112,3.994294007619222,False,3,
fedavg,post_agg_val,10,10,20,,-2.077763004640562,6.7376736005147295,6.086823145548503,False,3,
fedavg,post_agg_val,11,11,,-2.955204561186807,-2.7089925927151834,3.384213030641518,3.1159770179026025,False,3,
fedavg,post_agg_val,11,11,01,,-2.792403176867006,3.182102998097738,2.919425884882609,False,3,
fedavg,post_agg_val,11,11,02,,-2.7895180217358244,3.2065159479777017,2.782607316970825,False,3,
fedavg,post_agg_val,11,11,03,,-2.803310556411743,3.0977721214294434,2.9137686093648276,False,3,
fedavg,post_agg_val,11,11,04,,-2.890047167529579,2.3076447248458862,1.9577239354451497,False,3,
fedavg,post_agg_val,11,11,05,,-2.8846209378422056,2.367482821146647,2.142003138860067,False,3,
fedavg,post_agg_val,11,11,06,,-2.662334169060123,4.0661405722300215,3.9111269315083823,False,3,
fedavg,post_agg_val,11,11,07,,-2.9022964345647932,2.171069622039795,1.9649678468704224,False,3,
fedavg,post_agg_val,11,11,08,,-2.389624623192681,5.477648893992106,5.3363118171691895,False,3,
fedavg,post_agg_val,11,11,09,,-1.9763030808904896,7.096699237823486,6.925673484802246,False,3,
fedavg,post_agg_val,11,11,10,,-2.9832106990430822,0.8780700961748759,0.7601053317387899,False,3,
fedavg,post_agg_val,11,11,11,,-2.3950625896453857,5.452951590220134,5.381152788798015,False,3,
fedavg,post_agg_val,11,11,12,,-2.8318451789387487,2.8608208497365317,2.605275869369507,False,3,
fedavg,post_agg_val,11,11,13,,-2.9385913041260867,1.7260053157806396,1.548955241839091,False,3,
fedavg,post_agg_val,11,11,14,,-2.791995603426368,3.1919569174448648,2.575652996699015,False,3,
fedavg,post_agg_val,11,11,15,,-2.992605493872205,0.601355771223704,0.5005103051662445,False,3,
fedavg,post_agg_val,11,11,16,,-2.8597663459131275,2.614897092183431,2.1737339893976846,False,3,
fedavg,post_agg_val,11,11,17,,-2.910060467927352,2.077282508214315,1.9854204257329304,False,3,
fedavg,post_agg_val,11,11,18,,-2.766243182771928,3.3764050801595054,3.095966895421346,False,3,
fedavg,post_agg_val,11,11,19,,-2.6199544214569364,4.316974639892578,3.9696150620778403,False,3,
fedavg,post_agg_val,11,11,20,,-2.0876305641326227,6.701033592224121,6.030474662780762,False,3,
fedavg,post_agg_val,12,12,,-2.9615702477461268,-2.7058406786116,3.4030704515254366,3.130275090548665,False,3,
fedavg,post_agg_val,12,12,01,,-2.7929383772837966,3.1732236544291177,2.919231096903483,False,3,
fedavg,post_agg_val,12,12,02,,-2.787709745038457,3.2167641321818032,2.786576827367147,False,3,
fedavg,post_agg_val,12,12,03,,-2.801096289952596,3.1109466552734375,2.9296511014302573,False,3,
fedavg,post_agg_val,12,12,04,,-2.889387042582536,2.3101444244384766,1.9573320945103962,False,3,
fedavg,post_agg_val,12,12,05,,-2.8841572306644965,2.36743156115214,2.145414153734843,False,3,
fedavg,post_agg_val,12,12,06,,-2.6583059401239066,4.086618741353353,3.92238450050354,False,3,
fedavg,post_agg_val,12,12,07,,-2.9017939669020634,2.1712229251861572,1.9537711143493652,False,3,
fedavg,post_agg_val,12,12,08,,-2.381070446968079,5.513295809427897,5.36022933324178,False,3,
fedavg,post_agg_val,12,12,09,,-1.9732970476150513,7.104841391245524,6.930771668752034,False,3,
fedavg,post_agg_val,12,12,10,,-2.981061734146808,0.9183657566706339,0.8060314456621805,False,3,
fedavg,post_agg_val,12,12,11,,-2.381810453090262,5.509532292683919,5.435154914855957,False,3,
fedavg,post_agg_val,12,12,12,,-2.829820478171633,2.8732208410898843,2.6166295210520425,False,3,
fedavg,post_agg_val,12,12,13,,-2.9360290561710394,1.7573319673538208,1.5759496291478474,False,3,
fedavg,post_agg_val,12,12,14,,-2.7890207092318913,3.211925824483236,2.5879552364349365,False,3,
fedavg,post_agg_val,12,12,15,,-2.9917930542434776,0.6356745958328247,0.5302095413208008,False,3,
fedavg,post_agg_val,12,12,16,,-2.8561301231384277,2.6447510719299316,2.2019195556640625,False,3,
fedavg,post_agg_val,12,12,17,,-2.906183446663013,2.114545305569967,2.0322913328806558,False,3,
fedavg,post_agg_val,12,12,18,,-2.765144591509554,3.3805771668752036,3.0821541945139566,False,3,
fedavg,post_agg_val,12,12,19,,-2.6152139153100746,4.34097146987915,3.9804449876149497,False,3,
fedavg,post_agg_val,12,12,20,,-2.082572891648892,6.7177839279174805,6.025737444559733,False,3,
fedavg,post_agg_val,13,13,,-2.966653577846174,-2.6768841796205045,3.5988627126907202,3.327085602714593,False,3,
fedavg,post_agg_val,13,13,01,,-2.7662304081494296,3.3832406997680664,3.167151610056559,False,3,
fedavg,post_agg_val,13,13,02,,-2.7635976166284384,3.4042086601257324,2.9834530353546143,False,3,
fedavg,post_agg_val,13,13,03,,-2.7760997019873725,3.3119924863179526,3.1190035343170166,False,3,
fedavg,post_agg_val,13,13,04,,-2.87382771788525,2.480371634165446,2.14947772026062,False,3,
fedavg,post_agg_val,13,13,05,,-2.870720820446892,2.5125481287638345,2.270125945409139,False,3,
fedavg,post_agg_val,13,13,06,,-2.620667910260776,4.315722465515137,4.16320276260376,False,3,
fedavg,post_agg_val,13,13,07,,-2.885558697517882,2.36020565032959,2.136924624443054,False,3,
fedavg,post_agg_val,13,13,08,,-2.333967153761122,5.725707372029622,5.569296518961589,False,3,
fedavg,post_agg_val,13,13,09,,-1.904269184236941,7.345717271169026,7.183169523874919,False,3,
fedavg,post_agg_val,13,13,10,,-2.9722336860158336,1.1417213877042134,0.9978151718775431,False,3,
fedavg,post_agg_val,13,13,11,,-2.323099709571676,5.77211062113444,5.699716409047444,False,3,
fedavg,post_agg_val,13,13,12,,-2.8053669511226187,3.085837443669637,2.865175485610962,False,3,
fedavg,post_agg_val,13,13,13,,-2.92671495514947,1.887820800145467,1.6682010491689045,False,3,
fedavg,post_agg_val,13,13,14,,-2.7666593146535146,3.3849895000457764,2.715799887975057,False,3,
fedavg,post_agg_val,13,13,15,,-2.9919517027080387,0.6089650988578796,0.48628519972165424,False,3,
fedavg,post_agg_val,13,13,16,,-2.834044836335263,2.850862661997477,2.4102771282196045,False,3,
fedavg,post_agg_val,13,13,17,,-2.8845036836062077,2.368933121363322,2.298207720120748,False,3,
fedavg,post_agg_val,13,13,18,,-2.7388264707509906,3.5771246751149497,3.294763167699178,False,3,
