method,phase,round,epoch,client_id,train_loss,val_loss,val_rmse,val_mae,is_best_round,best_round,personal_ft_best_epoch
proposed,post_agg_val,13,13,17,,-2.8526530738038143,2.694275379180908,2.472568909327189,False,3,
proposed,post_agg_val,13,13,18,,-2.5934201652083653,4.452638387680054,4.245405356089274,False,3,
proposed,post_agg_val,13,13,19,,-2.6735389021645606,4.007047732671102,3.747734705607096,False,3,
proposed,post_agg_val,13,13,20,,-2.6606887378523836,4.019070863723755,3.385207255681356,False,3,
proposed,fl_round,14,14,,-2.960650697235632,,,,False,3,
proposed,post_agg_val,14,14,,-2.960650697235632,-2.8096170179138826,2.853760513840616,2.569329793958777,False,3,
proposed,post_agg_val,14,14,01,,-2.8806790651651375,2.4102208614349365,2.0919405619303384,False,3,
proposed,post_agg_val,14,14,02,,-2.77674234414301,3.2565066814422607,2.8997905254364014,False,3,
proposed,post_agg_val,14,14,03,,-2.9178767744700114,1.7273607850074768,1.5303438703219097,False,3,
proposed,post_agg_val,14,14,04,,-2.8320699840032755,2.8555854956309,2.7649830977121987,False,3,
proposed,post_agg_val,14,14,05,,-2.974443184281992,1.0992552638053894,0.9402599334716797,False,3,
proposed,post_agg_val,14,14,06,,-2.8771960084133736,2.4530742168426514,2.2385222911834717,False,3,
proposed,post_agg_val,14,14,07,,-2.864350594865515,2.5323158502578735,2.3999133904774985,False,3,
proposed,post_agg_val,14,14,08,,-2.871049256854587,2.4520276387532554,2.273561716079712,False,3,
proposed,post_agg_val,14,14,09,,-2.8641888452612836,2.550100326538086,2.037286877632141,False,3,
proposed,post_agg_val,14,14,10,,-2.9723571245394758,1.1357378164927165,0.9354053735733032,False,3,
proposed,post_agg_val,14,14,11,,-2.5912279778338494,4.479708194732666,4.377651373545329,False,3,
proposed,post_agg_val,14,14,12,,-2.8035537861941155,3.024989128112793,2.7481633027394614,False,3,
proposed,post_agg_val,14,14,13,,-2.647782579198614,4.160690784454346,3.656890630722046,False,3,
proposed,post_agg_val,14,14,14,,-2.6605760270515373,4.073244492212932,3.5506813526153564,False,3,
proposed,post_agg_val,14,14,15,,-2.965801271944415,1.269795020421346,1.180271029472351,False,3,
proposed,post_agg_val,14,14,16,,-2.9091861571295787,2.097805698712667,1.8773322502772014,False,3,
proposed,post_agg_val,14,14,17,,-2.735949196101387,3.5190104643503823,3.344688971837362,False,3,
proposed,post_agg_val,14,14,18,,-2.672203799995644,4.020808696746826,3.729972998301188,False,3,
proposed,post_agg_val,14,14,19,,-2.779991555002938,3.285179297129313,2.9184338251749673,False,3,
proposed,post_agg_val,14,14,20,,-2.6349831619093904,4.2341523965199785,3.4838698705037436,False,3,
proposed,fl_round,15,15,,-2.9614830201200553,,,,False,3,
proposed,post_agg_val,15,15,,-2.9614830201200553,-2.813450642587653,2.7955062529255503,2.4996309126494847,False,3,
proposed,post_agg_val,15,15,01,,-2.8224768165797625,2.9565592606862388,2.679333051045736,False,3,
proposed,post_agg_val,15,15,02,,-2.807740782489296,3.0680696964263916,2.6811038653055825,False,3,
proposed,post_agg_val,15,15,03,,-2.984163982603285,0.88293985525767,0.6665510336558024,False,3,
proposed,post_agg_val,15,15,04,,-2.854734326611046,2.6729607582092285,2.565296490987142,False,3,
proposed,post_agg_val,15,15,05,,-2.9504156781040973,1.5472910801569622,1.3138230244318645,False,3,
proposed,post_agg_val,15,15,06,,-2.845042643568064,2.746434291203817,2.5094126065572104,False,3,
proposed,post_agg_val,15,15,07,,-2.9761657785862052,1.0821290016174316,0.8534802993138632,False,3,
proposed,post_agg_val,15,15,08,,-2.8860837395985923,2.3646833896636963,2.159706950187683,False,3,
proposed,post_agg_val,15,15,09,,-2.9023644011953604,2.167043089866638,1.690708875656128,False,3,
proposed,post_agg_val,15,15,10,,-2.867992475404212,2.5293920834859214,2.3912359873453775,False,3,
proposed,post_agg_val,15,15,11,,-2.4769202425124797,5.079379081726074,4.9648566246032715,False,3,
proposed,post_agg_val,15,15,12,,-2.6063128019634045,4.362824598948161,4.138448556264241,False,3,
proposed,post_agg_val,15,15,13,,-2.6555236094706767,4.117271661758423,3.566165049870809,False,3,
proposed,post_agg_val,15,15,14,,-2.6632330459831035,4.067159175872803,3.5616299311319985,False,3,
proposed,post_agg_val,15,15,15,,-2.968736075564643,1.148568371931712,1.062116305033366,False,3,
proposed,post_agg_val,15,15,16,,-2.9557953487008306,1.47402028242747,1.2084169387817383,False,3,
proposed,post_agg_val,15,15,17,,-2.7940262665495204,3.167108694712321,2.97084633509318,False,3,
proposed,post_agg_val,15,15,18,,-2.8178997267331325,2.9771013259887695,2.635120709737142,False,3,
proposed,post_agg_val,15,15,19,,-2.7931590185756177,3.19403076171875,2.893423557281494,False,3,
proposed,post_agg_val,15,15,20,,-2.6645513678019026,4.066869179407756,3.29227352142334,False,3,
proposed,fl_round,16,16,,-2.966307617918582,,,,False,3,
proposed,post_agg_val,16,16,,-2.966307617918582,-2.786564650458589,2.9762525025576356,2.693505548406015,False,3,
proposed,post_agg_val,16,16,01,,-2.867108186086019,2.5514535903930664,2.2811222871144614,False,3,
proposed,post_agg_val,16,16,02,,-2.7168201859257803,3.731964349746704,3.312753677368164,False,3,
proposed,post_agg_val,16,16,03,,-2.971024570465088,1.1826897064844768,0.9846363663673401,False,3,
proposed,post_agg_val,16,16,04,,-2.8686357205655395,2.520969867706299,2.406295736630758,False,3,
proposed,post_agg_val,16,16,05,,-2.947135962202958,1.6039098103841145,1.3842294216156006,False,3,
proposed,post_agg_val,16,16,06,,-2.864396345247781,2.5614569187164307,2.357719898223877,False,3,
proposed,post_agg_val,16,16,07,,-2.956675205839441,1.416323224703471,1.2011019786198933,False,3,
proposed,post_agg_val,16,16,08,,-2.763002101050483,3.4090030193328857,3.278940041859945,False,3,
proposed,post_agg_val,16,16,09,,-2.8985267100126846,2.211712201436361,1.7187329928080242,False,3,
proposed,post_agg_val,16,16,10,,-2.762934021015263,3.367210944493612,3.264165004094442,False,3,
proposed,post_agg_val,16,16,11,,-2.3760846006109357,5.505242029825847,5.400988896687825,False,3,
proposed,post_agg_val,16,16,12,,-2.8224833931839255,2.942629416783651,2.6217211882273355,False,3,
proposed,post_agg_val,16,16,13,,-2.641161534163329,4.186039845148723,3.6639702320098877,False,3,
proposed,post_agg_val,16,16,14,,-2.741519989165585,3.55317489306132,2.9592334429423013,False,3,
proposed,post_agg_val,16,16,15,,-2.9497652119694493,1.414206067721049,1.3382866183916728,False,3,
proposed,post_agg_val,16,16,16,,-2.9761308330600547,1.0801023840904236,0.8549365003903707,False,3,
proposed,post_agg_val,16,16,17,,-2.750177532002546,3.4819456736246743,3.3086929321289062,False,3,
proposed,post_agg_val,16,16,18,,-2.4907663373037,4.993462244669597,4.829933802286784,False,3,
proposed,post_agg_val,16,16,19,,-2.789339274431752,3.2179884910583496,2.887735366821289,False,3,
proposed,post_agg_val,16,16,20,,-2.6067191161940584,4.3979034423828125,3.665464480717977,False,3,
proposed,fl_round,17,17,,-2.9684636960129156,,,,False,3,
proposed,post_agg_val,17,17,,-2.9684636960129156,-2.7875764273458072,2.955128477349759,2.6542855980938924,False,3,
proposed,post_agg_val,17,17,01,,-2.8836504085154475,2.3889760176340737,2.0797872145970664,False,3,
proposed,post_agg_val,17,17,02,,-2.7230710843030144,3.676386753718058,3.2432260513305664,False,3,
proposed,post_agg_val,17,17,03,,-2.9773235903845894,1.0276793042818706,0.792221208413442,False,3,
proposed,post_agg_val,17,17,04,,-2.854480220490143,2.668978691101074,2.549639860788981,False,3,
proposed,post_agg_val,17,17,05,,-2.9291370214278727,1.8627928495407104,1.657651384671529,False,3,
proposed,post_agg_val,17,17,06,,-2.9031341653563376,2.178398927052816,1.9666086435317993,False,3,
proposed,post_agg_val,17,17,07,,-2.854131485553498,2.6535840034484863,2.483447233835856,False,3,
proposed,post_agg_val,17,17,08,,-2.887424545288086,2.347859541575114,2.1845730543136597,False,3,
proposed,post_agg_val,17,17,09,,-2.736712186232857,3.6035540103912354,3.211605707804362,False,3,
proposed,post_agg_val,17,17,10,,-2.942462528171252,1.6401785214742024,1.4235788782437642,False,3,
proposed,post_agg_val,17,17,11,,-2.3874255281813603,5.476544539133708,5.360916296641032,False,3,
proposed,post_agg_val,17,17,12,,-2.651580496838218,4.109913031260173,3.8697750568389893,False,3,
proposed,post_agg_val,17,17,13,,-2.5541046782656833,4.689584573109944,4.070501645406087,False,3,
proposed,post_agg_val,17,17,14,,-2.8388699198191145,2.8152379194895425,2.1756125688552856,False,3,
proposed,post_agg_val,17,17,15,,-2.9783098407871815,0.9646110335985819,0.8414605259895325,False,3,
proposed,post_agg_val,17,17,16,,-2.9742404929662154,1.1193368037541707,0.867326815923055,False,3,
proposed,post_agg_val,17,17,17,,-2.8482731091227507,2.692235787709554,2.458235263824463,False,3,
proposed,post_agg_val,17,17,18,,-2.5158810021966325,4.880098025004069,4.61144224802653,False,3,
proposed,post_agg_val,17,17,19,,-2.803871013421928,3.1082905928293862,2.7753129800160727,False,3,
proposed,post_agg_val,17,17,20,,-2.5778834376714928,4.556363741556804,3.843247890472412,False,3,
proposed,fl_round,18,18,,-2.97207322137897,,,,False,3,
proposed,post_agg_val,18,18,,-2.97207322137897,-2.7972202805179696,2.95810887392209,2.6543205971959716,False,3,
proposed,post_agg_val,18,18,01,,-2.8896747621302867,2.319181799888611,2.006732145945231,False,3,
proposed,post_agg_val,18,18,02,,-2.669979331874046,4.018556833267212,3.5906991958618164,False,3,
proposed,post_agg_val,18,18,03,,-2.937991192075941,1.694112499554952,1.5428311427434285,False,3,
proposed,post_agg_val,18,18,04,,-2.9028541841426816,2.188117822011312,2.0033106009165444,False,3,
proposed,post_agg_val,18,18,05,,-2.946861412734666,1.6131743590037029,1.3632774353027344,False,3,
proposed,post_agg_val,18,18,06,,-2.9215409251561772,1.939543604850769,1.724410891532898,False,3,
proposed,post_agg_val,18,18,07,,-2.8752416986100218,2.3053113222122192,2.0740071535110474,False,3,
proposed,post_agg_val,18,18,08,,-2.8997618325551353,2.185134490331014,2.015004356702169,False,3,
proposed,post_agg_val,18,18,09,,-2.74476318359375,3.539454539616903,3.088691790898641,False,3,
proposed,post_agg_val,18,18,10,,-2.8496133346653463,2.721416393915812,2.5741256872812905,False,3,
proposed,post_agg_val,18,18,11,,-2.528882437563957,4.804449399312337,4.665110429128011,False,3,
proposed,post_agg_val,18,18,12,,-2.6688777563864723,4.020334164301555,3.7737709681193032,False,3,
proposed,post_agg_val,18,18,13,,-2.657866213772748,4.0727024873097735,3.407358090082804,False,3,
proposed,post_agg_val,18,18,14,,-2.7051924287745384,3.810620069503784,3.225113868713379,False,3,
proposed,post_agg_val,18,18,15,,-2.962142206687295,1.290791352589925,1.20241512854894,False,3,
proposed,post_agg_val,18,18,16,,-2.9419357130082986,1.689089298248291,1.4710017442703247,False,3,
proposed,post_agg_val,18,18,17,,-2.858211209808571,2.6362338066101074,2.313140948613485,False,3,
proposed,post_agg_val,18,18,18,,-2.5940726179304954,4.470778147379558,4.209299802780151,False,3,
proposed,post_agg_val,18,18,19,,-2.7298358921456125,3.6494059562683105,3.402364810307821,False,3,
proposed,post_agg_val,18,18,20,,-2.706155395085833,3.803236643473307,3.0813044706980386,False,3,
proposed,fl_round,19,19,,-2.9748211689500788,,,,False,3,
proposed,post_agg_val,19,19,,-2.9748211689500788,-2.7714800444410796,3.1377246376995775,2.8402159695541633,False,3,
proposed,post_agg_val,19,19,01,,-2.833638952754218,2.860598564147949,2.5805535316467285,False,3,
proposed,post_agg_val,19,19,02,,-2.6056378408640373,4.408049901326497,3.925511439641317,False,3,
proposed,post_agg_val,19,19,03,,-2.9678741539849174,1.1833637356758118,0.9663319190343221,False,3,
proposed,post_agg_val,19,19,04,,-2.847938723924781,2.7340152263641357,2.5889312426249185,False,3,
proposed,post_agg_val,19,19,05,,-2.9496907599301516,1.5600131750106812,1.337545911471049,False,3,
proposed,post_agg_val,19,19,06,,-2.7739803917082395,3.3387367725372314,3.1800969441731772,False,3,
proposed,post_agg_val,19,19,07,,-2.9149531973169207,2.0213162104288735,1.7728681961695354,False,3,
proposed,post_agg_val,19,19,08,,-2.9211983267466226,1.951302210489909,1.7511562903722127,False,3,
proposed,post_agg_val,19,19,09,,-2.7303982776144275,3.6216214497884116,3.1986351013183594,False,3,
proposed,post_agg_val,19,19,10,,-2.7025689288000367,3.8287394841512046,3.7292115688323975,False,3,
proposed,post_agg_val,19,19,11,,-2.5447554781081827,4.732164700826009,4.590127150217692,False,3,
proposed,post_agg_val,19,19,12,,-2.686732840119747,3.92708953221639,3.6767869790395102,False,3,
proposed,post_agg_val,19,19,13,,-2.5918182660867504,4.462808609008789,3.8031078974405923,False,3,
proposed,post_agg_val,19,19,14,,-2.7770625890883722,3.312390089035034,2.662625233332316,False,3,
proposed,post_agg_val,19,19,15,,-2.986512251321782,0.7936097383499146,0.6946408152580261,False,3,
proposed,post_agg_val,19,19,16,,-2.9211495771246443,1.933288296063741,1.7122271060943604,False,3,
proposed,post_agg_val,19,19,17,,-2.7899122687353604,3.216649611790975,2.9575465520222983,False,3,
proposed,post_agg_val,19,19,18,,-2.496566427199178,4.971198717753093,4.755270799001058,False,3,
proposed,post_agg_val,19,19,19,,-2.7243180633646196,3.6852806409200034,3.4767711957295737,False,3,
proposed,post_agg_val,19,19,20,,-2.705253018742114,3.7986067136128745,3.0723251501719155,False,3,
proposed,fl_round,20,20,,-2.9770989451724916,,,,False,3,
proposed,post_agg_val,20,20,,-2.9770989451724916,-2.803067592255074,2.945151445560291,2.639435923462955,False,3,
proposed,post_agg_val,20,20,01,,-2.8616806112764253,2.6032591660817466,2.3100825945536294,False,3,
proposed,post_agg_val,20,20,02,,-2.623780641235223,4.302053769429524,3.8536601066589355,False,3,
proposed,post_agg_val,20,20,03,,-2.983736385769314,0.8943966229756674,0.7000892957051595,False,3,
proposed,post_agg_val,20,20,04,,-2.843129805156163,2.7794876098632812,2.6637266476949057,False,3,
proposed,post_agg_val,20,20,05,,-2.9451120747681943,1.639801025390625,1.418306867281596,False,3,
proposed,post_agg_val,20,20,06,,-2.8677149648708395,2.5502120653788247,2.342828909556071,False,3,
proposed,post_agg_val,20,20,07,,-2.907053466553384,2.121121366818746,1.8776166439056396,False,3,
proposed,post_agg_val,20,20,08,,-2.7856735388437905,3.23476235071818,3.1090468565622964,False,3,
proposed,post_agg_val,20,20,09,,-2.833031872044439,2.8204973538716636,2.32263175646464,False,3,
proposed,post_agg_val,20,20,10,,-2.7862336360030437,3.228855927785238,3.100160519282023,False,3,
proposed,post_agg_val,20,20,11,,-2.616905342264378,4.308364311854045,4.142149130503337,False,3,
proposed,post_agg_val,20,20,12,,-2.664144695850841,4.061581055323283,3.7998626232147217,False,3,
proposed,post_agg_val,20,20,13,,-2.652637161650099,4.1332651774088545,3.4101635615030923,False,3,
proposed,post_agg_val,20,20,14,,-2.759030367420838,3.447535196940104,2.8155668576558432,False,3,
proposed,post_agg_val,20,20,15,,-2.949332167430477,1.3810523351033528,1.3099544545014699,False,3,
proposed,post_agg_val,20,20,16,,-2.9457424575999633,1.6216659545898438,1.3461169799168904,False,3,
proposed,post_agg_val,20,20,17,,-2.807881036242425,3.0773977438608804,2.843662977218628,False,3,
proposed,post_agg_val,20,20,18,,-2.696338214320266,3.8686932722727456,3.6179487705230713,False,3,
proposed,post_agg_val,20,20,19,,-2.805868534915215,3.0913190841674805,2.7772838274637857,False,3,
proposed,post_agg_val,20,20,20,,-2.752727054916652,3.4828616778055825,2.8224263191223145,False,3,
proposed,personal_ft,3,1,01,-2.7732946902145574,-2.9708694405696563,1.1937188307444255,0.9792493581771851,False,3,1.0
proposed,personal_ft,3,2,01,-2.79024372669895,-2.968049304897775,1.2506239414215088,1.0128929416338603,False,3,1.0
proposed,personal_ft,3,3,01,-2.8037352140057723,-2.9609734680079205,1.3563971916834514,1.0933743715286255,False,3,1.0
proposed,personal_ft,3,4,01,-2.811237590303146,-2.966226921805853,1.2781190474828084,1.0081427097320557,False,3,1.0
proposed,personal_ft,3,5,01,-2.8116152443512967,-2.9711011452010916,1.1888361771901448,0.9776963392893473,False,3,5.0
proposed,personal_ft,3,6,01,-2.8238105715056996,-2.964294794742568,1.3231363693873088,1.0420398712158203,False,3,5.0
proposed,personal_ft,3,7,01,-2.830302173708692,-2.969500123197016,1.2244598070780437,0.9853479067484537,False,3,5.0
proposed,personal_ft,3,8,01,-2.851620953760029,-2.9583598390410217,1.43233056863149,1.131656289100647,False,3,5.0
proposed,personal_ft,3,9,01,-2.861159741633223,-2.970840695538098,1.1877678235371907,1.0062088370323181,False,3,9.0
proposed,personal_ft,3,10,01,-2.8606236746281755,-2.9659655375822687,1.288419524828593,1.0419375101725261,False,3,9.0
proposed,personal_ft,3,11,01,-2.86741998656787,-2.9718340630269755,1.1762700478235881,0.9586736162503561,False,3,11.0
proposed,personal_ft,3,12,01,-2.868478259922546,-2.9702587017027136,1.2102089325586955,0.9688862959543864,False,3,11.0
proposed,personal_ft,3,13,01,-2.8775311840905085,-2.9690714677174888,1.2342832883199055,0.9911638696988424,False,3,11.0
proposed,personal_ft,3,14,01,-2.8750187605006214,-2.9702725269623445,1.1979825496673584,1.0231417417526245,False,3,11.0
proposed,personal_ft,3,15,01,-2.892313517660761,-2.9692592188275815,1.2290092309315999,0.9938745498657227,False,3,11.0
proposed,personal_ft,3,16,01,-2.890046928154588,-2.973582447832647,1.1396056811014812,0.9824253718058268,False,3,16.0
proposed,personal_ft,3,17,01,-2.8965907999517495,-2.962823356757184,1.3329654932022095,1.1774324973424275,False,3,16.0
proposed,personal_ft,3,18,01,-2.8974380915057023,-2.9727687151623177,1.1573211749394734,0.9584285020828247,False,3,16.0
proposed,personal_ft,3,19,01,-2.900032606635074,-2.9740280310312905,1.1307727893193562,0.9643625815709432,False,3,19.0
proposed,personal_ft,3,20,01,-2.9124417844623203,-2.9684762491958554,1.2316667238871257,1.0549477736155193,False,3,19.0
proposed,personal_ft,3,21,01,-2.907770193162769,-2.972949725163134,1.1530742247899373,0.9795209169387817,False,3,19.0
proposed,personal_ft,3,22,01,-2.920175352214295,-2.970146000133788,1.2082739273707073,1.0206569234530132,False,3,19.0
proposed,personal_ft,3,23,01,-2.912325065322374,-2.972448204137102,1.1610995928446453,1.000195821126302,False,3,19.0
proposed,personal_ft,3,24,01,-2.924399514257172,-2.9720536545862126,1.1716987291971843,1.035436749458313,False,3,19.0
proposed,personal_ft,3,25,01,-2.923478006826016,-2.971926031233389,1.1743098894755046,0.9936803778012594,False,3,19.0
proposed,personal_ft,3,1,02,-2.7151062368796706,-2.8675563475664925,2.475367307662964,2.1996933619181314,False,3,1.0
proposed,personal_ft,3,2,02,-2.7433262377259426,-2.807563561351359,2.9486849308013916,2.6652039686838784,False,3,1.0
proposed,personal_ft,3,3,02,-2.758201922226539,-2.8566273280552457,2.637129227320353,2.348751942316691,False,3,1.0
proposed,personal_ft,3,4,02,-2.774562258527317,-2.8000460592638543,3.089011271794637,2.8019680976867676,False,3,1.0
proposed,personal_ft,3,5,02,-2.7927630789642883,-2.8560356031946776,2.5791964133580527,2.307169516881307,False,3,1.0
proposed,personal_ft,3,6,02,-2.8055659388958154,-2.751116746613959,3.4648969968159995,3.1883088747660318,False,3,1.0
proposed,personal_ft,3,7,02,-2.810826285688282,-2.8776665174660563,2.4097854693730674,2.1342780590057373,False,3,7.0
proposed,personal_ft,3,8,02,-2.816839798971789,-2.8235082085393057,2.888204495112101,2.609600067138672,False,3,7.0
proposed,personal_ft,3,9,02,-2.83852227317071,-2.787701959369563,3.176842371622721,2.8991034825642905,False,3,7.0
proposed,personal_ft,3,10,02,-2.8390835823614373,-2.778268605721097,3.272083123524984,2.99070413907369,False,3,7.0
proposed,personal_ft,3,11,02,-2.8498587718320345,-2.8676900102310823,2.5166513125101724,2.2296239137649536,False,3,7.0
proposed,personal_ft,3,12,02,-2.8624888072558883,-2.859304083495581,2.6110655466715493,2.3199787934621177,False,3,7.0
proposed,personal_ft,3,13,02,-2.8635858970077024,-2.8777223134241185,2.4437565008799234,2.170305768648783,False,3,7.0
proposed,personal_ft,3,14,02,-2.870070637341709,-2.7831295337997566,3.2472631136576333,2.9626453717549643,False,3,7.0
proposed,personal_ft,3,15,02,-2.886576038333222,-2.874382525932889,2.4640611012776694,2.186776598294576,False,3,7.0
proposed,personal_ft,3,16,02,-2.8846852718286793,-2.830445491967081,2.8733506997426352,2.580146074295044,False,3,7.0
proposed,personal_ft,3,17,02,-2.8852760464273803,-2.9094839877441148,2.1123724778493247,1.854127009709676,False,3,17.0
proposed,personal_ft,3,18,02,-2.8893859588079485,-2.86406276606712,2.5800557931264243,2.297332763671875,False,3,17.0
proposed,personal_ft,3,19,02,-2.8962772110069426,-2.8609214910939964,2.561146895090739,2.289383371671041,False,3,17.0
proposed,personal_ft,3,20,02,-2.8983373358456186,-2.8749008980117927,2.4300979375839233,2.155031204223633,False,3,17.0
proposed,personal_ft,3,21,02,-2.906962586206879,-2.8501149345846737,2.6997520128885903,2.411679744720459,False,3,17.0
proposed,personal_ft,3,22,02,-2.903731247756739,-2.8836795101646615,2.384180784225464,2.1081989208857217,False,3,17.0
proposed,personal_ft,3,23,02,-2.9039654264933996,-2.867825343829243,2.5174092451731362,2.2308515707651773,False,3,17.0
proposed,personal_ft,3,24,02,-2.9122686389774497,-2.838727073509152,2.7849314212799072,2.4833905696868896,False,3,17.0
proposed,personal_ft,3,25,02,-2.9144333799578237,-2.8360475952885733,2.826900323232015,2.529468854268392,False,3,17.0
proposed,personal_ft,3,1,03,-2.6816572675920534,-2.922521078321669,1.8427961270014446,1.68982994556427,False,3,1.0
proposed,personal_ft,3,2,03,-2.7095545495672813,-2.8190579975975885,2.6435950994491577,2.4977345069249473,False,3,1.0
proposed,personal_ft,3,3,03,-2.733441162160703,-2.8588519467247857,2.4499591588974,2.306366284688314,False,3,1.0
proposed,personal_ft,3,4,03,-2.7650048096290316,-2.825665002399021,2.7022997935613,2.563050627708435,False,3,1.0
proposed,personal_ft,3,5,03,-2.7664648834676098,-2.80673988978068,2.876548965771993,2.734336535135905,False,3,1.0
proposed,personal_ft,3,6,03,-2.7815665675184826,-2.9348735777537027,1.6966034173965454,1.5436636606852214,False,3,6.0
proposed,personal_ft,3,7,03,-2.7727980595743693,-2.8999530929989286,2.1271919409434,1.975117524464925,False,3,6.0
proposed,personal_ft,3,8,03,-2.81109020373793,-2.893402182261149,2.0365353425343833,1.886407991250356,False,3,6.0
proposed,personal_ft,3,9,03,-2.8118231268308906,-2.9154305055406358,1.8580938577651978,1.6918413241704304,False,3,6.0
proposed,personal_ft,3,10,03,-2.8258581908321485,-2.8468502373165556,2.462761402130127,2.3223334352175393,False,3,6.0
proposed,personal_ft,3,11,03,-2.8254928804444805,-2.8803642145792643,2.2254545291264853,2.083048701286316,False,3,6.0
proposed,personal_ft,3,12,03,-2.8421985882347442,-2.8894177023569743,2.141550858815511,1.9932615558306377,False,3,6.0
proposed,personal_ft,3,13,03,-2.8494252940425318,-2.9108525233798557,1.9709835449854534,1.8210651874542236,False,3,6.0
proposed,personal_ft,3,14,03,-2.8479622691003574,-2.9073873085445827,1.9654811024665833,1.8128395875295003,False,3,6.0
proposed,personal_ft,3,15,03,-2.853354071646897,-2.829502311282688,2.6053489446640015,2.4716989199320474,False,3,6.0
proposed,personal_ft,3,16,03,-2.854381330816558,-2.933643651538425,1.6722988486289978,1.5113153258959453,False,3,16.0
proposed,personal_ft,3,17,03,-2.865163154571254,-2.8283167839050294,2.5165828466415405,2.376982490221659,False,3,16.0
proposed,personal_ft,3,18,03,-2.863072268031257,-2.8696195761362713,2.362715482711792,2.2207392851511636,False,3,16.0
proposed,personal_ft,3,19,03,-2.8687803781199377,-2.8387678294711645,2.5201770067214966,2.383175551891327,False,3,16.0
proposed,personal_ft,3,20,03,-2.885228618738854,-2.8844511360592313,2.1700612703959146,2.0277368625005088,False,3,16.0
proposed,personal_ft,3,21,03,-2.878726977963237,-2.9032111994425454,2.0621069272359214,1.9126399358113606,False,3,16.0
proposed,personal_ft,3,22,03,-2.8893360447447316,-2.86914532661438,2.3134825627009072,2.1720986564954123,False,3,16.0
proposed,personal_ft,3,23,03,-2.891873151031839,-2.8868601576487225,2.216933091481527,2.069889704386393,False,3,16.0
proposed,personal_ft,3,24,03,-2.8981235255722853,-2.937919873131646,1.6888021230697632,1.5195869207382202,False,3,16.0
proposed,personal_ft,3,25,03,-2.8958292323113515,-2.861747767130534,2.338766614596049,2.1985594431559243,False,3,16.0
proposed,personal_ft,3,1,04,-2.8084460930557604,-2.9574420512223445,1.3977065086364746,1.2296385566393535,False,3,1.0
proposed,personal_ft,3,2,04,-2.828632895184395,-2.949071707845736,1.5800858338673909,1.4530950784683228,False,3,1.0
proposed,personal_ft,3,3,04,-2.8484097754056177,-2.963369798259575,1.3157406449317932,1.165304164091746,False,3,3.0
proposed,personal_ft,3,4,04,-2.8590967793413284,-2.9404942989349365,1.706234057744344,1.5797249873479207,False,3,3.0
proposed,personal_ft,3,5,04,-2.866126295479216,-2.951528579247098,1.5228854020436604,1.382632891337077,False,3,3.0
proposed,personal_ft,3,6,04,-2.874959511901245,-2.961699301455201,1.3681849638621013,1.2053827047348022,False,3,3.0
proposed,personal_ft,3,7,04,-2.887391716104217,-2.9360758577074324,1.7690037886301677,1.6432188351949055,False,3,3.0
proposed,personal_ft,3,8,04,-2.890578909492786,-2.9613953878899584,1.3684757550557454,1.2051557103792827,False,3,3.0
proposed,personal_ft,3,9,04,-2.892773307733746,-2.9838036128452847,0.8830064932505289,0.6882814963658651,False,3,9.0
proposed,personal_ft,3,10,04,-2.897638465148354,-2.9255106008353353,1.9141805171966553,1.7888428767522175,False,3,9.0
proposed,personal_ft,3,11,04,-2.902644519624862,-2.9565767340299463,1.4537273645401,1.2851994434992473,False,3,9.0
proposed,personal_ft,3,12,04,-2.907457958434777,-2.914571277233733,2.0254581769307456,1.906755765279134,False,3,9.0
proposed,personal_ft,3,13,04,-2.907787081888237,-2.967050610470171,1.2734876076380413,1.0935569604237874,False,3,9.0
proposed,personal_ft,3,14,04,-2.9183785034608327,-2.9334667830908,1.7992719411849976,1.6760907173156738,False,3,9.0
proposed,personal_ft,3,15,04,-2.9194172429328944,-2.9468663480101513,1.597569743792216,1.4532146056493123,False,3,9.0
proposed,personal_ft,3,16,04,-2.9271766974291107,-2.9441895785451937,1.650892694791158,1.502382795015971,False,3,9.0
proposed,personal_ft,3,17,04,-2.9280555888039443,-2.952527400826206,1.5112481514612834,1.3593076467514038,False,3,9.0
proposed,personal_ft,3,18,04,-2.9299310963847445,-2.9305234476297843,1.8371474742889404,1.7100610733032227,False,3,9.0
proposed,personal_ft,3,19,04,-2.935518948343119,-2.936574779638723,1.7631899913152058,1.6300625403722127,False,3,9.0
proposed,personal_ft,3,20,04,-2.937539370014705,-2.9482025559208975,1.5299120744069417,1.378218670686086,False,3,9.0
proposed,personal_ft,3,21,04,-2.936712180118551,-2.9648335260503433,1.3032067219416301,1.1271207332611084,False,3,9.0
proposed,personal_ft,3,22,04,-2.9407817603013893,-2.9421902243830576,1.6620978911717732,1.5239817301432292,False,3,9.0
proposed,personal_ft,3,23,04,-2.9448220149989983,-2.964782704826163,1.297107418378194,1.1102727055549622,False,3,9.0
proposed,personal_ft,3,24,04,-2.9410064436950214,-2.9119576606429924,2.073689659436544,1.9588491121927898,False,3,9.0
proposed,personal_ft,3,25,04,-2.9439003796623937,-2.9488622380905793,1.5698054631551106,1.4107312361399333,False,3,9.0
proposed,personal_ft,3,1,05,-2.7390868652845635,-2.9546491231878433,1.4424099723498027,1.259650727113088,False,3,1.0
proposed,personal_ft,3,2,05,-2.768363859506361,-2.955969043356604,1.4327474037806194,1.266745666662852,False,3,2.0
