session_id_raw,time_start,time_end,n_samples,soc_start,soc_end,delta_soc,charge_throughput_ah,capacity_ah_raw,duration_min,bms_available_capacity_at_max_soc,bms_available_energy_at_max_soc,bms_full_capacity_proxy_diag,mean_current,max_current,mean_temperature,max_temperature,capacity_ah_clean,capacity_ah_smooth,capacity_outlier_flag,bms_jump_flag_diag,soh_raw_percent,soh_clean_percent,soh_smooth_percent
0,2019-07-25T15:14:26,2019-07-25T16:30:50,575,49.2,99.6,50.39999999999999,68.04926338888889,135.01837973985894,76.4000015258789,135.34,45.02,135.8835341365462,-53.37931485217391,0.0,40.04782608695652,42.0,135.01837973985894,135.01837973985894,0,0,101.18643546437526,101.18643546437526,101.18643546437526
1,2019-07-26T02:16:21,2019-07-26T02:51:34,265,44.4,67.2,22.800000000000004,30.585144769444444,134.14537179580896,35.21666717529297,91.25,30.35,135.78869047619048,-52.090576075471695,-42.30002,37.25660377358491,39.0,134.14537179580896,134.58187576783394,0,0,100.53217963520076,100.53217963520076,100.85930754978801
3,2019-07-26T20:01:07,2019-07-26T22:09:25,964,20.8,98.8,78.0,104.3334084138889,133.76078001780627,128.3000030517578,134.31,44.68,135.9412955465587,-48.77926225103736,-14.70001,39.113070539419084,41.0,133.76078001780627,134.14537179580896,0,0,100.24395612666824,100.24395612666824,100.53217963520076
4,2019-07-27T06:18:01,2019-07-27T07:51:11,702,34.0,94.4,60.400000000000006,80.39887530555553,133.1107207045621,93.16666412353516,128.28,42.67,135.88983050847457,-51.776219971509974,-48.0,37.28988603988604,39.0,133.1107207045621,133.9530759068076,0,0,99.7567840477681,99.7567840477681,100.3880678809345
5,2019-07-27T13:44:13,2019-07-27T14:38:23,407,53.2,70.8,17.599999999999994,23.562620138888892,133.87852351641422,54.16666793823242,96.11,31.97,135.74858757062148,-26.100255700245704,-26.10001,38.78624078624079,40.0,133.87852351641422,133.87852351641422,0,0,100.33219629771901,100.33219629771901,100.33219629771901
6,2019-07-27T23:06:09,2019-07-28T00:08:19,467,14.0,44.8,30.799999999999997,40.57312157222223,131.7309141955267,62.16666793823242,60.79,20.22,135.6919642857143,-39.11714070663811,0.0,38.48715203426124,41.0,131.7309141955267,133.81965176711026,0,0,98.72271962965822,98.72271962965822,100.28807621219363
43,2019-07-28T14:13:45,2019-07-28T15:32:44,593,32.8,98.0,65.2,86.68163294166666,132.9472897878323,78.98332977294922,133.19,44.31,135.90816326530611,-65.79428301854975,0.0,38.40219224283305,40.0,132.9472897878323,133.76078001780627,0,0,99.63430448653779,99.63430448653779,100.24395612666824
44,2019-07-29T01:13:02,2019-07-29T03:19:47,951,26.4,97.6,71.19999999999999,94.70043780277777,133.00623286906992,126.75,132.7,44.14,135.96311475409834,-44.812838611987374,-14.60001,36.49106203995794,39.0,133.00623286906992,133.4357503611842,0,0,99.67847803014877,99.67847803014877,100.00037008721816
45,2019-07-29T13:18:26,2019-07-29T13:41:23,173,60.8,73.6,12.799999999999997,17.253087158333333,134.78974342447918,22.950000762939453,99.99,33.26,135.85597826086956,-45.10636838150289,-45.10001,37.5,38.0,134.78974342447918,133.76078001780627,0,0,101.01508920903166,101.01508920903166,100.24395612666824
46,2019-07-29T20:05:49,2019-07-29T22:06:50,908,15.6,83.6,68.0,90.73905576666667,133.43978789215686,121.01667022705078,113.56,37.78,135.83732057416267,-44.97577103524229,-22.10001,36.01486784140969,39.0,133.43978789215686,133.60028395498156,0,0,100.00339592242659,100.00339592242659,100.12367602454742
