session_id_raw,time_start,time_end,n_samples,soc_start,soc_end,delta_soc,charge_throughput_ah,capacity_ah_raw,duration_min,bms_available_capacity_at_max_soc,bms_available_energy_at_max_soc,bms_full_capacity_proxy_diag,mean_current,max_current,mean_temperature,max_temperature,capacity_ah_clean,capacity_ah_smooth,capacity_outlier_flag,bms_jump_flag_diag,soh_raw_percent,soh_clean_percent,soh_smooth_percent
1,2019-07-23T08:51:50,2019-07-23T09:21:11,221,50.0,75.2,25.200000000000003,34.33861600277778,136.26434921737214,29.350000381469727,102.15,33.98,135.8377659574468,-70.19820004524888,-70.10001,30.89366515837104,32.0,136.26434921737214,136.26434921737214,0,0,101.34557153007349,101.34557153007349,101.34557153007349
2,2019-07-23T09:30:40,2019-07-23T09:45:12,110,75.6,89.6,14.0,16.390113533333334,117.07223952380951,14.533333778381348,121.74,40.5,135.87053571428572,-67.58819181818184,-48.0,32.15,33.0,117.07223952380951,126.66829437059083,0,0,87.07158617048981,87.07158617048981,94.20857885028164
4,2019-07-23T11:06:27,2019-07-23T11:39:09,246,89.6,99.6,10.0,15.152198070833334,151.52198070833333,32.70000076293945,135.34,45.02,135.8835341365462,-27.85813674796748,-14.60001,31.965447154471544,33.0,151.52198070833333,136.26434921737214,0,0,112.69331870332732,112.69331870332732,101.34557153007349
5,2019-07-26T04:25:40,2019-07-26T06:30:18,938,24.0,99.2,75.2,99.79729643611113,132.70917079270097,124.63333129882812,134.79,44.84,135.87701612903226,-48.03081922174841,0.0,36.636460554371006,39.0,132.70917079270097,134.48676000503656,0,0,98.70143466368796,98.70143466368796,100.02350309688072
6,2019-07-26T18:20:51,2019-07-26T19:37:10,573,18.0,67.2,49.2,66.29190164166666,134.7396374830623,76.31666564941406,91.25999,30.36,135.80355654761905,-52.11868368237347,-52.10001,40.839441535776615,43.0,134.7396374830623,134.7396374830623,0,0,100.21157879448465,100.21157879448465,100.21157879448465
7,2019-07-26T19:53:51,2019-07-26T20:33:53,301,67.6,92.8,25.200000000000003,34.34768613472222,136.30034180445324,40.03333282470703,126.14,41.96,135.92672413793105,-51.41894524916944,-18.30002,41.98338870431893,43.0,136.30034180445324,135.50199335021722,0,0,101.37234074248693,101.37234074248693,100.77857516227907
8,2019-07-27T03:19:32,2019-07-27T03:49:58,229,43.6,58.4,14.799999999999997,19.832393961111112,134.00266189939944,30.433332443237305,79.29,26.37,135.7705479452055,-39.10001,-39.10001,37.42139737991266,39.0,134.00266189939944,134.7396374830623,0,0,99.66345881916465,99.66345881916465,100.21157879448465
67,2019-07-27T23:25:41,2019-07-27T23:40:14,110,74.0,86.8,12.799999999999997,17.030392024999998,133.0499376953125,14.550000190734863,118.04,39.26,135.99078341013825,-70.22819472727272,-70.10001,41.05,42.0,133.0499376953125,134.37114969123087,0,0,98.95487745119658,98.95487745119658,99.93751880682464
68,2019-07-28T14:52:14,2019-07-28T16:00:09,510,33.6,66.8,33.199999999999996,44.25903909722222,133.31035872657296,67.91666412353516,90.73,30.18,135.8233532934132,-39.10001,-39.10001,37.872549019607845,39.0,133.31035872657296,134.00266189939944,0,0,99.14856360904436,99.14856360904436,99.66345881916465
69,2019-07-28T22:50:24,2019-07-28T23:54:18,480,18.0,75.2,57.2,76.40330698472224,133.57221500825565,63.900001525878906,102.27,34.01,135.99734042553192,-71.74001437500002,-71.5,38.31041666666667,42.0,133.57221500825565,133.78743845382755,0,0,99.3433172234585,99.3433172234585,99.50338802131157
73,2019-07-29T00:00:02,2019-07-29T00:13:47,104,80.4,91.2,10.799999999999997,14.444724405555556,133.74744819958852,13.75,123.91,41.22,135.86622807017542,-62.998086442307695,-49.39999,41.0,42.0,133.74744819958852,133.74744819958852,0,0,99.47364557440771,99.47364557440771,99.47364557440771
74,2019-07-29T23:29:17,2019-07-29T23:55:05,195,16.0,40.0,24.0,32.32456007777778,134.68566699074077,25.799999237060547,54.2,18.03,135.5,-75.1723182051282,-74.70001,32.707692307692305,35.0,134.68566699074077,133.875055049494,0,0,100.1714386520226,100.1714386520226,99.56855219678619
79,2019-07-29T23:59:53,2019-07-30T01:18:10,588,44.4,99.6,55.199999999999996,74.68567896666669,135.3001430555556,78.28333282470703,135.34,45.02,135.8835341365462,-57.22381894557824,0.0,37.37840136054422,39.0,135.3001430555556,134.00266189939944,0,0,100.62845054352525,100.62845054352525,99.66345881916465
80,2019-07-30T23:15:57,2019-07-30T23:53:59,286,18.4,53.6,35.2,46.974616794444444,133.45061589330805,38.03333282470703,72.71,24.19,135.65298507462686,-74.10490409090909,-73.80002,36.46853146853147,40.0,133.45061589330805,133.875055049494,0,0,99.2528788081819,99.2528788081819,99.56855219678619
96,2019-07-30T23:59:51,2019-07-31T00:31:20,237,59.2,88.0,28.799999999999997,38.788727569444454,134.6830818383488,31.483333587646484,119.63,39.79,135.9431818181818,-73.86794265822788,-48.0,40.20675105485232,42.0,134.6830818383488,134.00266189939944,0,0,100.1695159646274,100.1695159646274,99.66345881916465
97,2019-07-31T06:13:42,2019-07-31T07:10:48,429,67.6,100.0,32.400000000000006,44.468573195833336,137.24868270318927,57.099998474121094,136.16,45.29,136.16,-46.69627431235432,0.0,36.0990675990676,38.0,137.24868270318927,134.3428718688741,0,0,102.07766206049675,102.07766206049675,99.91648739189603
98,2019-08-01T00:46:27,2019-08-01T02:03:29,579,23.6,90.0,66.4,89.08729813333332,134.16761767068272,77.03333282470703,122.28,40.68,135.86666666666667,-69.37202575129534,-48.30002,32.93350604490501,36.0,134.16761767068272,134.16761767068272,0,0,99.78614341725581,99.78614341725581,99.78614341725581
99,2019-08-01T14:54:14,2019-08-01T16:26:09,690,33.6,99.2,65.6,87.99066980000002,134.13211859756103,91.91666412353516,134.81,44.85,135.89717741935485,-57.418706768115946,-14.70001,32.334057971014495,35.0,134.13211859756103,134.14986813412187,0,0,99.7597412520896,99.7597412520896,99.7729423346727
100,2019-08-02T04:12:27,2019-08-02T09:01:38,2171,8.0,99.6,91.6,123.90012989722221,135.26215054281903,289.1833190917969,135.34,45.02,135.8835341365462,-25.704615831414095,-14.5,30.23261169967757,32.0,135.26215054281903,134.16761767068272,0,0,100.60019390164301,100.60019390164301,99.78614341725581
