session_id_raw,time_start,time_end,n_samples,soc_start,soc_end,delta_soc,charge_throughput_ah,capacity_ah_raw,duration_min,bms_available_capacity_at_max_soc,bms_available_energy_at_max_soc,bms_full_capacity_proxy_diag,mean_current,max_current,mean_temperature,max_temperature,capacity_ah_clean,capacity_ah_smooth,capacity_outlier_flag,bms_jump_flag_diag,soh_raw_percent,soh_clean_percent,soh_smooth_percent
0,2019-07-26T11:03:04,2019-07-26T12:45:22,768,50.0,99.6,49.599999999999994,67.52970837500001,136.1486055947581,102.30000305175781,135.34,45.02,135.8835341365462,-39.597257513020836,-14.5,32.871744791666664,35.0,136.1486055947581,136.1486055947581,0,0,101.39126379464717,101.39126379464717,101.39126379464717
1,2019-07-27T04:05:36,2019-07-27T04:52:52,356,39.6,66.0,26.4,35.4215557,134.17255946969695,47.266666412353516,89.65,29.82,135.83333333333334,-44.926404691011236,-18.20001,36.85674157303371,39.0,134.17255946969695,135.16058253222752,0,0,99.91968196638513,99.91968196638513,100.65547288051616
2,2019-07-27T12:29:38,2019-07-27T14:53:08,1077,19.2,66.0,46.8,62.174333544444444,132.85114005223173,143.5,89.62,29.81,135.78787878787878,-25.99164354688951,-16.10001,37.35701021355617,40.0,132.85114005223173,134.17255946969695,0,0,98.93560736529538,98.93560736529538,99.91968196638513
5,2019-07-27T22:38:43,2019-07-27T23:19:41,308,14.8,37.6,22.8,30.742364513888887,134.83493207846,40.96666717529297,50.97,16.95,135.55851063829786,-45.0013037012987,-30.10001,37.80357142857143,39.0,134.83493207846,134.50374577407848,0,0,100.41295764564796,100.41295764564796,100.16631980601655
14,2019-07-27T23:42:22,2019-07-27T23:58:46,124,50.4,59.6,9.200000000000003,12.30088897777778,133.7053149758454,16.399999618530273,80.89,26.91,135.72147651006713,-45.003226129032264,-45.0,40.475806451612904,41.0,133.7053149758454,134.17255946969695,0,0,99.57172019677502,99.57172019677502,99.91968196638513
16,2019-07-28T05:00:38,2019-07-28T05:30:27,225,23.2,32.8,9.599999999999998,12.920555555555556,134.5891203703704,29.816667556762695,44.44,14.78,135.4878048780488,-26.0,-26.0,36.0,37.0,134.5891203703704,134.38083992003368,0,0,100.22989914402139,100.22989914402139,100.07479055520326
17,2019-07-28T05:31:07,2019-07-28T08:23:18,1292,32.8,88.4,55.60000000000001,74.61277777777778,134.19564348521183,172.18333435058594,120.15,39.96,135.9162895927602,-26.0,-26.0,37.31462848297214,39.0,134.19564348521183,134.19564348521183,0,0,99.9368728696359,99.9368728696359,99.9368728696359
18,2019-07-29T10:41:03,2019-07-29T11:43:22,468,25.6,66.4,40.800000000000004,54.007777777777775,132.37200435729847,62.31666564941406,90.23,30.01,135.88855421686748,-52.0,-52.0,34.2275641025641,37.0,132.37200435729847,134.1841014774544,0,0,98.57879009620775,98.57879009620775,99.92827741801051
19,2019-07-30T09:09:42,2019-07-30T10:14:56,490,10.4,46.8,36.4,48.9360011,134.43956346153846,65.23332977294922,63.54,21.13,135.76923076923077,-45.01020510204082,-45.0,31.081632653061224,34.0,134.43956346153846,134.19564348521183,0,0,100.11852257920495,100.11852257920495,99.9368728696359
20,2019-07-30T10:28:17,2019-07-30T12:16:53,815,46.4,99.6,53.199999999999996,72.60386184444444,136.47342451963243,108.5999984741211,135.34,45.02,135.8835341365462,-40.10159549693252,-14.39999,35.145398773006136,37.0,136.47342451963243,134.31760347337513,0,0,101.63315978141516,101.63315978141516,100.02769772442042
